VUIDNO,PCTCOD,PCTSPT,EDRDAT,DOB,GENDER,LSTNAM,FSTNAM,MIDNAM,BLKNUM,STRPRE,STRNAM,STRTYP,UNITYP,UNITNO,RSCITY,RZIPCD,SUSIND,G22VOTED,G24VOTED,P26VOTED
1050126902,310,B,20220522,20050916,M,Ross,Jose,Marie,685,W,Meadow,LN,,,Leander,78641,,,,Y
1001155551,311,A,20131201,19350205,F,Moore,Amanda,,3441,S,Cedar,CIR,,,Leander,78641,,,Y,Y
1066720989,312,,20231208,19930623,M,Carter,Steven,A,616,,Anderson,WAY,,,Del Valle,78617,,Y,Y,Y
1079956699,312,,20170517,19460121,F,Cruz,Barbara,E,2300,,Guadalupe,AVE,,,Cedar Park,78613,,,Y,Y
1015305808,312,C,20080522,19470804,M,Richardson,Joseph,,1000,,Far West,WAY,,,Round Rock,78664,,,,Y
1069445796,313,B,20181112,19611019,F,Rodriguez,Emily,,8486,N,Elm,AVE,,,Pflugerville,78660,,Y,,
1085918828,315,A,20210213,19490124,M,Henderson,Juan,Ann,9400,W,Slaughter,TRL,,,Austin,78758,,Y,Y,
1029845073,315,A,20211222,19880718,M,Peterson,Aaron,,3462,,Congress,BLVD,STE,240,Austin,78703,,Y,Y,Y
1051021400,315,A,20170707,19370310,M,Peterson,James,,9027,W,Magnolia,BLVD,,,Pflugerville,78660,,Y,Y,Y
1037147601,315,,20121211,19721202,F,Roberts,Stephanie,L,5975,E,Meadow,PL,,,Leander,78641,,Y,,
1091688072,315,,20091202,19760110,M,Sanders,Mark,,2682,,Guadalupe,RD,,,Round Rock,78664,,Y,Y,Y
1056500100,315,C,20100411,19590219,F,Smith,Jessica,Marie,9400,,Sycamore,TRL,,,Leander,78641,,,,
1016486020,315,B,20240713,20060308,M,Thomas,Brian,Marie,1500,,Oak,TRL,APT,262,Pflugerville,78660,,,,
1090269057,315,C,20201119,19800518,F,Wright,Sofia,Marie,2288,S,Live Oak,LN,,,Pflugerville,78660,,Y,,Y
1087544908,316,B,20150414,20060902,M,Jones,Eric,,9619,N,Braker,TRL,,,Del Valle,78617,,Y,Y,
1056411870,316,A,20130116,20020128,F,Ross,Jessica,,4000,W,Live Oak,CIR,,,Del Valle,78617,,,,
1055895195,316,B,20190311,19470426,F,Ross,Mary,Lee,8000,W,Live Oak,WAY,#,352,Round Rock,78665,,,,Y
1086978788,316,B,20220311,19971201,F,Thomas,Emily,,9634,,Anderson,CT,STE,120,Leander,78641,,Y,,Y
1058605216,317,B,20080208,19940719,F,Adams,Stephanie,E,7888,E,Parmer,WAY,STE,57,Pflugerville,78660,,,Y,
1030546329,317,B,20251210,19860405,M,Allen,Miguel,Ann,3907,,Guadalupe,TRL,,,Cedar Park,78613,,Y,,
1058372810,317,,20240423,20040517,F,Davis,Jessica,Lee,8700,W,Lamar,LN,,,Leander,78641,,Y,,Y
1026936402,317,B,20131005,20010915,F,Sanchez,Patricia,A,3124,N,Lakeview,CIR,,,Round Rock,78681,,Y,Y,Y
1047369239,318,A,20150916,19880310,F,Campbell,Lisa,,9800,S,Parmer,AVE,,,Austin,78753,,,,Y
1071196339,318,B,20180722,19550609,F,Clark,Sofia,R,6800,N,Magnolia,DR,,,Pflugerville,78660,,,Y,
1037374637,318,B,20160521,19780115,F,Kelly,Stephanie,R,3277,,Cedar,ST,UNIT,57,Round Rock,78681,,Y,,Y
1086341373,318,B,20200528,19990226,M,Martinez,Steven,L,4647,,Slaughter,PL,,,Pflugerville,78660,,,,Y
1017471410,318,C,20200827,19530114,F,Robinson,Patricia,Marie,9000,N,Duval,RD,,,Austin,78745,,Y,,
1051201678,318,A,20130918,19381123,F,White,Jessica,,2600,,Balcones,LN,STE,241,Del Valle,78617,,,Y,Y
1040781309,318,A,20250102,19770613,F,Williams,Laura,L,2854,E,Burnet,PL,STE,242,Pflugerville,78660,,,Y,Y
1055662408,319,,20121020,19391027,F,Perez,Emily,R,8132,,Creekside,CT,,,Del Valle,78617,,Y,,
1055976388,319,A,20250126,20060205,F,Sanchez,Nancy,L,2700,,Hillside,BLVD,,,Round Rock,78681,,Y,,Y
1015926745,320,B,20220506,20010203,M,Barnes,David,Rose,5426,S,Pecan,ST,#,36,Pflugerville,78660,,,Y,Y
1063974219,320,A,20110323,19460524,M,Campbell,Nathan,L,700,S,Far West,DR,APT,234,Cedar Park,78613,,,,Y
1086027323,320,B,20141111,19870813,M,Hernandez,Brian,Rose,412,E,Riverside,AVE,,,Leander,78641,,,,
1075597410,320,A,20250901,19840603,M,Sanchez,Juan,,5300,,Lakeview,TRL,,,Pflugerville,78660,,,Y,Y
1029950378,320,C,20120405,20061103,F,Smith,Maria,J,6600,W,Elm,DR,APT,10,Round Rock,78681,,,Y,
1043718130,320,,20081124,19900923,M,Wilson,John,R,2200,,Braker,LN,,,Round Rock,78681,,,Y,Y
1058686441,321,C,20080919,19880919,F,Carter,Stephanie,L,9236,,Parmer,PL,STE,358,Round Rock,78664,,Y,Y,
1046436828,321,B,20221207,19380308,F,Jones,Laura,,3000,S,Anderson,PL,,,Cedar Park,78613,,,,
1023237929,321,C,20180711,19890126,M,Miller,Andrew,,1007,E,Lakeview,BLVD,,,Cedar Park,78613,,Y,,Y
1087143797,321,A,20250715,19450120,F,Watson,Melissa,L,8292,,Pecan,LN,,,Pflugerville,78660,,Y,Y,
1060381119,322,A,20190907,19390601,F,Brown,Laura,,3600,E,Slaughter,ST,#,72,Leander,78641,,Y,Y,
1023326067,322,,20161124,19950205,M,Davis,Juan,A,4700,S,Meadow,BLVD,,,Pflugerville,78660,S,,Y,Y
1048284653,322,,20221126,20020209,M,Garcia,Eric,A,8700,,Duval,PL,APT,117,Round Rock,78665,,,Y,Y
1016729145,322,B,20240217,19420305,M,Torres,Jacob,L,4641,S,Maple,ST,,,Leander,78641,,Y,,Y
1062038911,322,,20210922,19960624,M,Wright,Kevin,Lee,5128,E,Balcones,RD,,,Austin,78758,,Y,Y,Y
1082257095,323,,20160122,19640501,F,Ramos,Rebecca,M,2300,E,Escarpment,CT,#,373,Cedar Park,78613,,,,
1021932746,323,,20191225,19630625,M,Taylor,Joseph,,6740,,Lakeview,CIR,UNIT,280,Pflugerville,78660,,Y,Y,Y
1040919121,324,B,20151214,19920911,M,King,John,Rose,3500,,Slaughter,AVE,UNIT,376,Del Valle,78617,,,Y,Y
1016359013,324,,20171002,19380326,M,Robinson,James,E,9338,W,Lamar,TRL,#,306,Round Rock,78665,,Y,Y,Y
1016213568,325,B,20160323,19830713,M,Allen,David,A,5500,N,Hillside,CT,STE,161,Cedar Park,78613,,,,Y
1055687715,325,B,20240223,19450709,F,Bennett,Elizabeth,,200,W,Burnet,RD,UNIT,268,Austin,78705,,,,
1029183307,325,A,20090502,19431210,M,Thompson,Anthony,Lee,8825,N,Creekside,PL,,,Cedar Park,78613,,,Y,
1097704044,326,B,20141120,19730411,F,Allen,Angela,,9722,,Maple,WAY,,,Austin,78759,,Y,Y,Y
1085739477,326,C,20100227,19801202,F,Allen,Stephanie,R,7783,E,Sycamore,CIR,#,36,Del Valle,78617,,,,
1085350626,326,A,20230518,19470814,M,Clark,Charles,R,7500,E,Balcones,BLVD,,,Round Rock,78664,,,Y,Y
1018633387,326,B,20090226,19870505,F,Garcia,Amanda,M,9600,N,Burnet,PL,,,Round Rock,78665,,,Y,Y
1084883062,326,,20120325,19580420,F,Henderson,Karen,L,297,,Braker,WAY,,,Leander,78641,,Y,Y,Y
1091644727,326,,20200201,19500124,F,Hill,Michelle,J,4600,,Menchaca,AVE,,,Leander,78641,,,Y,
1069270407,326,,20200617,19690505,M,Mitchell,Steven,Ann,9093,,Brodie,CT,APT,376,Round Rock,78664,,Y,Y,Y
1045258033,326,,20171004,19810102,M,Roberts,Juan,A,4600,,Menchaca,ST,,,Pflugerville,78660,,Y,Y,
1068131316,326,A,20080326,19620515,F,Ross,Patricia,R,3540,N,Brodie,LN,STE,204,Leander,78641,,,,Y
1066238145,326,C,20090714,19721222,F,Wood,Michelle,L,654,,Congress,AVE,,,Del Valle,78617,,,Y,
1083589208,327,,20220417,19950226,M,Cruz,John,L,4157,N,Lamar,LN,,,Cedar Park,78613,,,,Y
1020311568,327,,20140802,20070808,F,Flores,Elizabeth,E,9500,E,Duval,ST,,,Cedar Park,78613,,,Y,
1082915724,327,A,20130324,19440121,F,Kelly,Mary,,8500,N,Riverside,CIR,,,Del Valle,78617,,,Y,Y
1026599285,327,B,20110419,19880916,M,Martin,Andrew,M,4300,W,Pecan,PL,APT,366,Del Valle,78617,,Y,,Y
1019514016,328,A,20160423,19630207,F,Brooks,Olivia,Lee,7700,,Elm,LN,,,Del Valle,78617,,Y,Y,Y
1083929939,328,,20150101,19390123,F,Coleman,Maria,Lee,2500,,Slaughter,DR,,,Austin,78745,,Y,,Y
1039236992,328,B,20111111,20000222,M,Garcia,Aaron,,8787,W,Riverside,DR,,,Austin,78702,,,Y,Y
1025875977,328,,20140623,19430408,M,Green,Kevin,Marie,9300,,Cedar,AVE,,,Cedar Park,78613,,Y,Y,
1080677760,328,B,20241202,19740814,M,Henderson,Thomas,L,9300,,Lakeview,BLVD,STE,376,Cedar Park,78613,,,,
1064086294,328,,20221023,20020204,F,Ramirez,Melissa,,1800,E,Guadalupe,DR,#,370,Round Rock,78664,,Y,Y,Y
1028315335,328,C,20210222,19941003,M,Rodriguez,Jacob,Rose,1800,N,Duval,AVE,,,Cedar Park,78613,,Y,Y,Y
1098931968,328,,20220706,19520813,F,Thomas,Jennifer,L,3300,,Anderson,RD,#,197,Leander,78641,,,,
1072936463,328,B,20090919,20010701,M,Walker,Kevin,A,1453,,Pecan,PL,,,Del Valle,78617,,Y,Y,Y
1087497397,329,C,20221226,19720219,M,Clark,Richard,,8740,,Slaughter,BLVD,,,Cedar Park,78613,,Y,Y,
1081953037,329,B,20090409,20020321,F,Harris,Patricia,Ann,8094,,Guadalupe,CT,,,Austin,78701,,Y,,
1047012851,329,A,20080102,19671026,F,Martinez,Margaret,J,6734,W,Pecan,BLVD,,,Leander,78641,,Y,,Y
1081336017,329,,20150728,19590221,F,Miller,Jessica,J,9100,S,Creekside,AVE,,,Leander,78641,,,Y,
1076138761,329,B,20201024,19440812,F,Wilson,Elizabeth,E,2600,W,Cedar,BLVD,,,Leander,78641,,,Y,
1030552670,330,A,20091112,19921007,M,Jones,Mark,Ann,8567,,Anderson,CIR,,,Round Rock,78681,,Y,Y,Y
1083264472,331,A,20241027,19531105,M,Brooks,Miguel,,9200,,Creekside,RD,,,Leander,78641,,,Y,
1004390230,331,C,20130126,19450808,F,Chen,Mary,E,232,S,Cedar,DR,,,Round Rock,78664,,,Y,
1076314476,331,B,20200107,19651102,M,Johnson,Brian,,2500,,Cedar,RD,,,Del Valle,78617,,,,
1090717710,331,A,20080419,20010613,F,Jones,Nancy,L,8698,,Live Oak,BLVD,,,Pflugerville,78660,,Y,,
1072434118,331,,20210320,19701001,M,Richardson,Mark,Rose,9300,N,Braker,WAY,APT,65,Round Rock,78681,,Y,,
1012002958,331,A,20141212,20050917,M,White,Andrew,,900,,Escarpment,WAY,,,Del Valle,78617,,Y,,
1066800037,332,B,20151203,19660625,M,Jones,Brian,A,4182,,Guadalupe,PL,STE,252,Leander,78641,,,Y,
1094714227,332,B,20151210,19880318,F,Lee,Mary,,630,N,Hillside,TRL,#,29,Pflugerville,78660,,Y,Y,
1006676317,332,C,20150916,19940617,F,Lewis,Barbara,Ann,4900,,Escarpment,DR,,,Cedar Park,78613,,,Y,Y
1024397781,332,C,20250714,19560212,M,Price,Mark,Marie,8200,E,Escarpment,TRL,,,Round Rock,78664,,,,Y
1043826039,332,,20201110,19610212,F,Ross,Stephanie,,2350,S,Braker,WAY,,,Leander,78641,,Y,,Y
1058327039,333,C,20120712,19530521,M,Cox,Kevin,,2300,S,Slaughter,RD,#,73,Pflugerville,78660,,,Y,Y
1050125104,333,C,20170226,20070309,F,Green,Sandra,,5500,S,Riverside,AVE,,,Austin,78741,,Y,,Y
1045606277,334,,20250717,19470316,M,Adams,Anthony,Rose,200,,Congress,CIR,,,Round Rock,78681,,Y,Y,Y
1006476970,334,A,20250507,19920808,F,Coleman,Stephanie,Marie,3915,W,Oak,PL,,,Cedar Park,78613,,Y,Y,Y
1064872923,334,B,20161006,19620612,F,Gomez,Karen,Lee,5300,,Braker,DR,,,Round Rock,78681,,Y,,Y
1006535398,334,B,20180322,20000408,F,Lopez,Amy,,5100,,Braker,AVE,,,Round Rock,78681,,Y,Y,Y
1002826562,334,C,20080507,19960823,F,Nguyen,Laura,Marie,6770,,Maple,WAY,,,Pflugerville,78660,,Y,Y,
1008911208,334,C,20140714,19590616,F,Ramirez,Sofia,M,7900,N,Duval,DR,,,Austin,78759,,Y,Y,Y
1001626740,334,B,20190107,19960502,F,Thompson,Angela,M,8500,E,Live Oak,TRL,,,Cedar Park,78613,,Y,Y,Y
1094937393,335,A,20200414,19950805,M,Hill,Joshua,Ann,7800,W,Riverside,CT,,,Austin,78702,,Y,Y,Y
1011105892,335,C,20081006,19910726,F,Wilson,Michelle,R,4900,S,Slaughter,BLVD,,,Pflugerville,78660,,Y,Y,
1005672649,336,,20130120,19780224,M,Allen,David,,6600,E,Guadalupe,DR,,,Del Valle,78617,,,Y,
1090014333,336,A,20220820,19580914,M,Garcia,Thomas,Marie,7055,,Hillside,ST,,,Leander,78641,,Y,,Y
1093367189,336,B,20101106,19760315,M,Mitchell,John,J,2300,E,Creekside,LN,APT,319,Austin,78759,S,,Y,Y
1030480192,336,B,20240601,19600804,F,Murphy,Olivia,A,6331,E,Burnet,CIR,,,Pflugerville,78660,,Y,Y,Y
1075671864,337,,20100611,20000325,M,Nelson,Christopher,Rose,746,S,Balcones,LN,,,Cedar Park,78613,,,Y,
1092640341,337,A,20201006,19840813,M,Perez,Miguel,A,7600,,Lakeview,AVE,,,Austin,78704,,,Y,Y
1025020516,338,A,20131108,19740806,F,Carter,Jessica,J,1673,,Balcones,PL,,,Del Valle,78617,,Y,Y,
1073724288,338,C,20250528,19471221,M,Chen,Joseph,,9100,,Duval,DR,,,Del Valle,78617,,Y,Y,
1030318673,338,A,20150908,19501127,M,Gray,James,,6300,,Cedar,TRL,UNIT,35,Del Valle,78617,,,,Y
1059513135,338,A,20211006,19510110,F,Henderson,Maria,Ann,5298,,Pecan,AVE,,,Pflugerville,78660,,Y,Y,
1096989376,338,A,20200327,19560225,M,Hernandez,Brian,L,5000,N,Congress,PL,,,Cedar Park,78613,,Y,,Y
1008765394,338,,20080825,19851217,M,Roberts,Charles,Lee,4626,S,Creekside,DR,#,350,Leander,78641,,Y,Y,
1054963597,338,C,20230627,19920424,F,Roberts,Rebecca,,5162,,Live Oak,ST,UNIT,96,Pflugerville,78660,,Y,,Y
1071250653,339,A,20141110,20060712,F,Moore,Stephanie,,8100,,Magnolia,DR,,,Austin,78753,,Y,Y,Y
1030586912,339,A,20140512,19801207,M,Ward,Miguel,,7522,S,Slaughter,DR,,,Round Rock,78664,,,Y,
1035200292,340,,20200603,19390218,F,Barnes,Amanda,Rose,7400,S,Braker,CIR,,,Pflugerville,78660,,Y,,
1070189472,340,,20170513,19381202,M,Brown,Christopher,L,800,W,Lamar,AVE,STE,30,Del Valle,78617,,,,Y
1075092851,340,A,20210322,19390826,F,Johnson,Isabella,,4800,N,Creekside,BLVD,,,Pflugerville,78660,,,,Y
1008320190,340,A,20170911,19720910,M,Peterson,Daniel,E,1981,N,Menchaca,BLVD,,,Cedar Park,78613,S,Y,Y,Y
1046629450,340,,20110828,19511016,F,Ward,Jennifer,Ann,5014,,Maple,DR,,,Pflugerville,78660,S,,,Y
1010241134,340,,20150721,19350620,M,Williams,Nathan,Ann,9597,,Duval,LN,,,Cedar Park,78613,,,Y,Y
1018536269,341,C,20210512,19440928,F,Baker,Maria,R,7577,E,Slaughter,CT,UNIT,64,Del Valle,78617,,,Y,
1025265438,341,B,20141203,19681019,F,Brooks,Susan,J,9632,,Oak,LN,,,Pflugerville,78660,,Y,Y,
1043964059,341,,20150804,19380206,M,Cruz,Daniel,R,3600,N,Meadow,WAY,,,Pflugerville,78660,,Y,Y,
1036311539,341,C,20190303,19550520,F,Martin,Sofia,A,2600,S,Slaughter,BLVD,,,Leander,78641,,Y,,
1012838684,341,,20101025,19470318,M,Nelson,Jacob,L,2300,,Lakeview,RD,UNIT,181,Del Valle,78617,,,Y,Y
1039429820,342,A,20241209,19960720,F,Nguyen,Maria,,6419,E,Menchaca,RD,,,Cedar Park,78613,,Y,Y,
1092809681,342,,20120128,19371216,F,Perez,Isabella,A,9782,W,Meadow,ST,,,Leander,78641,,,Y,Y
1088488869,342,C,20210412,19891227,F,Roberts,Maria,,9800,,Parmer,CT,APT,235,Leander,78641,,Y,Y,Y
1088623551,343,A,20241114,19810807,F,Allen,Susan,Ann,6100,,Cedar,PL,#,6,Del Valle,78617,,Y,,Y
1002430775,343,A,20190427,19911123,M,Barnes,Jose,R,3114,,Hillside,AVE,,,Del Valle,78617,,,,Y
1031853056,343,,20111218,19860110,F,Garcia,Susan,M,9400,E,Lamar,CIR,,,Leander,78641,,,Y,
1020307412,343,,20131111,19900509,M,Lee,Daniel,,8899,,Cedar,CIR,,,Cedar Park,78613,,,,Y
1057700393,343,,20240405,20000724,F,Ramirez,Grace,M,1649,,Pecan,ST,#,125,Cedar Park,78613,,,,
1064570321,344,C,20150112,19640517,F,Brown,Karen,M,100,,Parmer,LN,,,Austin,78701,,,Y,Y
1093813499,344,A,20090522,20030817,M,Cox,Daniel,Rose,1453,,Brodie,ST,,,Round Rock,78681,,Y,Y,Y
1024173533,344,A,20190504,19820718,F,Lee,Michelle,L,3072,E,Guadalupe,AVE,APT,278,Pflugerville,78660,,Y,Y,Y
1082355799,344,B,20110211,19460426,F,Reyes,Sofia,E,900,,Creekside,DR,,,Leander,78641,,,Y,
1012887447,344,A,20231228,19801214,M,White,Matthew,,2100,N,Magnolia,BLVD,APT,367,Austin,78704,,Y,,
1009447578,345,,20121201,19420218,F,Anderson,Sandra,,9000,E,Congress,WAY,,,Pflugerville,78660,,,,Y
1077216837,345,,20180726,19981209,F,Sanders,Sandra,M,1600,,Parmer,RD,,,Round Rock,78681,,,,Y
1021125369,346,C,20200307,20070625,M,Allen,David,E,4875,E,Oak,RD,,,Del Valle,78617,,Y,Y,Y
1048619636,346,,20130101,19570815,F,King,Michelle,,6100,,Meadow,CIR,,,Pflugerville,78660,,Y,,
1023596440,346,,20150122,19740109,F,Richardson,Isabella,L,8244,S,Far West,WAY,STE,146,Pflugerville,78660,,,Y,
1048718294,347,,20211216,19740620,F,Campbell,Susan,L,967,N,Lakeview,ST,,,Round Rock,78664,,,,Y
1071724212,347,B,20141122,20030125,F,Clark,Jessica,Marie,2200,,Oak,BLVD,,,Cedar Park,78613,,,Y,Y
1069094242,347,B,20220126,19720413,M,Garcia,Anthony,Lee,3300,W,Lamar,ST,#,99,Austin,78703,,Y,Y,Y
1007786989,347,A,20180610,19540610,F,Sanchez,Olivia,A,4581,E,Hillside,PL,,,Leander,78641,S,,,
1034331443,347,B,20200217,19980806,F,Watson,Linda,Ann,8543,E,Duval,WAY,,,Austin,78703,,Y,Y,Y
1038187342,348,B,20180813,19410528,F,Cruz,Stephanie,,704,W,Creekside,WAY,,,Leander,78641,,Y,,Y
1081408852,348,,20160510,19380102,F,White,Lisa,,800,W,Guadalupe,DR,,,Austin,78758,,,Y,Y
1022799224,349,B,20140108,19910328,F,Gomez,Jessica,R,2200,,Congress,ST,,,Del Valle,78617,,,,
1068076285,349,,20160427,19751011,M,Jones,David,Rose,8200,N,Braker,RD,APT,324,Austin,78705,,Y,Y,Y
1050877743,349,,20220814,19880811,M,Ramos,Luis,L,8339,,Balcones,TRL,,,Cedar Park,78613,,Y,,
1088026497,350,A,20091013,19970725,M,Cruz,Christopher,A,8160,,Oak,TRL,,,Leander,78641,,Y,Y,Y
1098732629,350,C,20100818,20040106,M,Gray,Jacob,A,6176,E,Far West,LN,,,Round Rock,78664,,,,Y
1006401000,350,C,20171016,19650918,F,Richardson,Stephanie,Marie,4500,E,Live Oak,LN,#,180,Round Rock,78681,,,Y,
1000801967,350,A,20090620,19570525,F,Wood,Michelle,A,6600,,Hillside,LN,,,Austin,78753,,,,
1066314261,351,,20170409,19420605,F,Chen,Laura,L,6100,,Burnet,DR,,,Austin,78753,,Y,Y,
1055980319,351,B,20210727,19360928,F,Patel,Melissa,J,2236,W,Brodie,PL,,,Cedar Park,78613,,,,
1078157241,351,A,20231023,19350607,M,Thomas,Carlos,Lee,700,W,Burnet,CT,,,Leander,78641,,Y,,Y
1030515847,352,B,20240513,19510708,M,Clark,James,E,6999,E,Slaughter,WAY,,,Austin,78759,,,,Y
1073522943,352,,20200812,19390910,M,Scott,Andrew,Rose,1939,,Creekside,LN,,,Leander,78641,,,Y,
1000740950,353,C,20090701,19900703,F,Baker,Sandra,R,1000,,Cedar,CIR,STE,250,Pflugerville,78660,,,Y,Y
1005350656,353,A,20250217,19450427,M,Campbell,David,R,3941,,Balcones,CIR,,,Del Valle,78617,,,Y,Y
1091785436,353,A,20120920,19520425,M,Clark,Aaron,,9800,,Lamar,PL,UNIT,63,Pflugerville,78660,,,Y,
1074901615,353,B,20200804,19561017,F,Nelson,Margaret,L,7475,W,Hillside,PL,UNIT,179,Austin,78701,,Y,Y,
1056787352,353,C,20160606,20021021,F,Patel,Margaret,Rose,3700,,Slaughter,PL,,,Round Rock,78664,,,Y,Y
1094909752,353,,20210919,19801022,M,Wilson,Jacob,L,4421,S,Braker,BLVD,,,Austin,78745,,Y,Y,Y
1092439139,353,A,20100721,20060617,M,Wood,Jose,J,1300,,Lakeview,CIR,,,Cedar Park,78613,,,,Y
1092822899,354,A,20110227,19530704,M,Brooks,Anthony,Marie,2252,N,Anderson,CT,UNIT,307,Austin,78723,,Y,Y,Y
1003999011,354,B,20190506,19920608,F,Howard,Sandra,E,5156,,Burnet,DR,UNIT,45,Cedar Park,78613,,,Y,Y
1084992982,354,C,20090719,19770909,M,Peterson,Daniel,M,2700,N,Congress,LN,,,Leander,78641,,Y,,
1054541806,354,,20090405,19931126,F,Ross,Karen,A,700,,Live Oak,LN,,,Austin,78702,,,Y,
1061409729,354,C,20241115,19820602,F,Sanders,Ana,Rose,6700,W,Congress,CT,,,Austin,78705,S,,Y,
1081834108,354,C,20080501,19841016,F,Wood,Sandra,,9100,,Escarpment,TRL,,,Cedar Park,78613,,,Y,
1097452487,355,A,20091127,19481103,F,Jones,Karen,Ann,8900,,Anderson,CT,,,Pflugerville,78660,,,Y,
1099960648,355,B,20141227,19580113,M,King,Brian,Rose,7010,N,Magnolia,DR,,,Cedar Park,78613,,Y,Y,Y
1079147173,355,,20230823,19670118,M,Lee,Charles,A,4800,E,Riverside,AVE,,,Leander,78641,,,Y,
1049418698,355,C,20200124,19490408,F,Sanders,Ana,R,3388,,Brodie,PL,,,Austin,78759,,,,
1080308400,355,B,20210517,19941208,M,Walker,Kevin,Rose,5542,,Parmer,PL,#,299,Del Valle,78617,,Y,Y,Y
1070268193,355,A,20251015,19660920,M,White,Mark,Rose,4200,,Balcones,RD,STE,44,Pflugerville,78660,,Y,,
1063379366,355,A,20100128,19930809,F,Williams,Susan,,2900,S,Pecan,CIR,,,Pflugerville,78660,,Y,Y,Y
1066007373,355,A,20090223,19810124,F,Wood,Amanda,Lee,5200,N,Maple,AVE,UNIT,253,Cedar Park,78613,,,,Y
1011628398,356,B,20180113,20000411,F,Adams,Rebecca,Rose,600,N,Maple,WAY,#,125,Austin,78704,,,Y,
1007591666,356,B,20160227,19600724,M,Carter,Carlos,,5900,S,Parmer,AVE,UNIT,155,Leander,78641,,Y,Y,Y
1018657958,356,B,20200924,19830126,M,King,David,R,8179,E,Elm,PL,,,Del Valle,78617,,Y,Y,Y
1068594960,356,B,20090912,19360409,M,Martin,Luis,,1100,,Lakeview,CT,,,Round Rock,78665,,,,Y
1078321089,356,,20210922,19420411,M,Thomas,Nathan,M,3994,W,Burnet,LN,APT,96,Leander,78641,,Y,Y,Y
1081174803,356,,20220110,19800610,M,Young,Luis,Lee,3100,,Live Oak,AVE,,,Leander,78641,S,,Y,Y
1037870981,357,B,20150907,19900311,M,Brown,Daniel,Lee,5200,N,Anderson,ST,STE,294,Del Valle,78617,,Y,Y,Y
1094046119,357,C,20220816,19360214,M,Rodriguez,Richard,J,2271,,Menchaca,RD,APT,13,Austin,78701,,Y,Y,
1088693329,358,C,20170317,19410107,M,Allen,Andrew,,3146,,Riverside,CT,,,Leander,78641,,Y,Y,
1042369961,358,C,20121220,19831123,F,Chen,Maria,A,2600,,Hillside,PL,,,Leander,78641,,Y,,Y
1026874327,358,A,20080311,19610905,F,Gonzalez,Karen,A,5182,W,Lamar,LN,,,Austin,78753,,,,Y
1009170880,358,B,20130416,19500608,M,Reyes,Miguel,Rose,4876,N,Elm,TRL,#,276,Cedar Park,78613,,Y,Y,
1094790108,359,B,20150116,19650702,M,Baker,Christopher,Ann,2000,,Maple,WAY,#,295,Pflugerville,78660,,Y,,Y
1062421524,359,,20120309,19480801,M,Brown,Paul,Marie,5618,,Escarpment,AVE,,,Pflugerville,78660,,Y,Y,
1006999108,359,B,20211122,19721018,M,Clark,Miguel,R,5530,,Elm,WAY,,,Cedar Park,78613,,,,Y
1072715644,359,B,20100117,19700213,F,Johnson,Sofia,Ann,5100,,Elm,RD,,,Leander,78641,,,Y,
1022947493,359,B,20231009,19491025,F,Ward,Karen,,4206,W,Cedar,ST,,,Austin,78748,,,,Y
1050954100,360,B,20250707,19550224,F,Adams,Elizabeth,J,3051,N,Lamar,CT,,,Cedar Park,78613,,Y,,Y
1001333223,360,C,20080215,19851216,M,Taylor,John,Rose,7000,W,Elm,LN,,,Cedar Park,78613,,Y,,
1061754372,361,A,20110426,19470620,F,Gray,Amanda,E,1072,W,Lakeview,DR,STE,242,Cedar Park,78613,,Y,Y,Y
1030161708,361,B,20151210,19491023,F,Howard,Amanda,M,4484,,Slaughter,DR,,,Cedar Park,78613,,,,
1038396307,361,,20100112,19530113,M,Johnson,William,,8983,S,Menchaca,AVE,,,Pflugerville,78660,,,Y,Y
1067177555,361,C,20120614,19600220,F,Lopez,Karen,,7400,,Hillside,ST,,,Cedar Park,78613,,,Y,Y
1010112418,361,C,20160527,19911028,F,Wright,Rebecca,L,4936,W,Lamar,ST,,,Del Valle,78617,,Y,Y,Y
1013725865,362,B,20150205,19501007,F,Gray,Nancy,Rose,7000,N,Duval,ST,#,109,Pflugerville,78660,,Y,,Y
1055001125,362,B,20240205,19650602,M,King,William,M,1500,E,Balcones,CT,,,Leander,78641,,Y,Y,Y
1015683381,362,C,20170916,19720909,M,Ramos,Kevin,Rose,8600,S,Duval,CT,,,Round Rock,78681,,Y,Y,Y
1059077303,363,,20230802,19951228,F,Anderson,Jennifer,L,1508,,Braker,RD,,,Pflugerville,78660,,,Y,Y
1053670002,363,C,20191002,19570221,F,Baker,Margaret,A,1600,W,Meadow,CIR,,,Round Rock,78681,,,,
1090904979,363,C,20240128,19740119,F,Carter,Sofia,,592,E,Balcones,WAY,,,Del Valle,78617,,Y,Y,Y
1003110063,363,C,20180521,19471221,M,Gray,Andrew,,1896,,Meadow,CT,,,Del Valle,78617,,,,Y
1024586737,363,A,20170615,19520718,F,Johnson,Karen,Marie,7300,,Brodie,CT,#,69,Leander,78641,,Y,Y,Y
1018311739,364,C,20110203,19541108,F,Cox,Grace,L,8500,W,Maple,AVE,#,84,Round Rock,78681,,,Y,Y
1076738502,364,A,20220201,19830127,M,Howard,Michael,Lee,200,,Escarpment,ST,UNIT,102,Round Rock,78681,,,Y,Y
1038827062,364,A,20170402,19511003,M,Ramirez,Eric,M,6300,,Meadow,RD,APT,390,Pflugerville,78660,,,Y,
